Data,Produto,Categoria,Preço,Quantidade,Desconto,Total_Venda,Idade,Renda
2023-01-20,Frango,Alimentos Frescos,25.84,11,0.0,284.24,29,3676.98
2023-01-20,Carne bovina,Alimentos Frescos,4.71,11,0.0,51.81,47,2404.54
2023-01-20,Carne suína,Alimentos Frescos,22.03,13,0.0,286.39,58,1265.39
2023-01-20,Salmão,Alimentos Frescos,19.28,9,0.0,173.52,45,2158.61
2023-01-20,Tilápia,Alimentos Frescos,26.91,14,0.0,376.74,69,1088.24
2023-01-20,Atum,Alimentos Frescos,2.8,19,0.0,53.199999999999996,27,2427.07
2023-01-20,Pão francês,Alimentos Frescos,37.75,10,0.0,377.5,64,3199.44
2023-01-20,Pão integral,Alimentos Frescos,27.31,14,0.0,382.34,71,4147.74
2023-01-20,Croissants,Alimentos Frescos,25.98,13,0.0,337.74,58,4675.54
2023-01-20,Arroz,Produtos de Mercearia,38.72,10,0.0,387.2,34,2791.95
2023-01-20,Feijão,Produtos de Mercearia,32.35,5,0.0,161.75,60,3006.12
2023-01-20,Macarrão,Produtos de Mercearia,23.37,9,0.0,210.33,58,2405.54
2023-01-20,Óleo,Produtos de Mercearia,14.81,19,0.0,281.39,55,4753.45
2023-01-20,Azeite,Produtos de Mercearia,17.97,3,0.0,53.91,64,4257.46
2023-01-20,Farinha,Produtos de Mercearia,6.24,15,0.0,93.60000000000001,37,3376.52
2023-01-20,Leite,Laticínios e Ovos,8.16,19,0.0,155.04,32,1322.36
2023-01-20,Queijo,Laticínios e Ovos,14.83,16,0.0,237.28,49,4152.48
2023-01-20,Iogurte,Laticínios e Ovos,37.41,10,0.0,374.09999999999997,37,3863.09
2023-01-20,Manteiga,Laticínios e Ovos,40.96,17,0.0,696.32,62,3333.08
2023-01-20,Ovos,Laticínios e Ovos,42.28,9,0.0,380.52,59,3501.93
2023-01-20,Refrigerantes,Bebidas,38.26,18,0.0,688.68,20,2931.39
2023-01-20,Sucos,Bebidas,20.99,19,0.0,398.80999999999995,61,2457.44
2023-01-20,Água mineral,Bebidas,25.27,14,0.0,353.78,23,1205.49
2023-01-20,Cervejas,Bebidas,44.36,6,0.0,266.15999999999997,62,2224.01
2023-01-20,Vinhos,Bebidas,13.99,17,0.0,237.83,58,4359.68
2023-01-20,Detergentes,Produtos de Limpeza,15.16,14,0.0,212.24,59,1341.43
2023-01-20,Sabão em pó,Produtos de Limpeza,27.81,10,0.0,278.09999999999997,37,3258.77
2023-01-20,Amaciantes,Produtos de Limpeza,36.35,14,0.0,508.90000000000003,52,1827.56
2023-01-20,Limpadores multiuso,Produtos de Limpeza,23.34,8,0.0,186.72,38,4566.21
2023-01-20,Esponjas,Produtos de Limpeza,4.39,11,0.0,48.29,37,2795.55
2023-01-20,Shampoos,Produtos de Higiene Pessoal,30.32,6,0.0,181.92000000000002,55,2066.4
2023-01-20,Sabonetes,Produtos de Higiene Pessoal,15.14,7,0.0,105.98,32,3416.87
2023-01-20,Creme dental,Produtos de Higiene Pessoal,39.45,2,0.0,78.9,72,2856.78
2023-01-20,Desodorantes,Produtos de Higiene Pessoal,5.14,1,0.0,5.14,65,4330.8
2023-01-20,Papel higiênico,Produtos de Higiene Pessoal,44.34,17,0.0,753.7800000000001,67,3257.09
2023-01-20,Sorvetes,Congelados,2.79,9,0.0,25.11,35,4585.25
2023-01-20,Pizzas congeladas,Congelados,33.69,11,0.0,370.59,18,3027.21
2023-01-20,Vegetais congelados,Congelados,28.96,13,0.0,376.48,60,2397.33
2023-01-20,Pratos prontos congelados,Congelados,16.51,4,0.0,66.04,73,3220.15
2023-01-20,Frango empanado,Congelados,43.7,9,0.0,393.3,65,4376.64
2023-01-20,Ração para cães,Pet Shop,30.78,19,0.0,584.82,65,3944.51
2023-01-20,Ração para gatos,Pet Shop,26.83,15,0.0,402.45,38,3886.74
2023-01-20,Petiscos,Pet Shop,1.05,11,0.0,11.55,67,1080.46
2023-01-20,Brinquedos para pets,Pet Shop,22.09,14,0.0,309.26,68,4012.95
2023-01-20,Produtos de higiene para pets,Pet Shop,16.17,5,0.0,80.85000000000001,56,3738.06
2023-01-20,Panelas,Utilidades Domésticas,27.48,5,0.0,137.4,59,3508.57
2023-01-20,Talheres,Utilidades Domésticas,37.75,11,0.0,415.25,55,1550.22
2023-01-20,Copos,Utilidades Domésticas,22.53,4,0.0,90.12,42,4482.76
2023-01-20,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,30.98,5,0.0,154.9,66,1986.93
2023-01-21,Maçãs,Alimentos Frescos,35.43,11,0.0,389.73,60,1117.81
2023-01-21,Bananas,Alimentos Frescos,30.66,3,0.0,91.98,67,4478.37
2023-01-21,Laranjas,Alimentos Frescos,32.95,2,0.0,65.9,36,4575.54
2023-01-21,Tomates,Alimentos Frescos,18.98,17,0.0,322.66,36,4392.59
2023-01-21,Alface,Alimentos Frescos,44.09,11,0.0,484.99,64,4925.77
2023-01-21,Cenouras,Alimentos Frescos,27.2,3,0.0,81.6,70,3045.37
2023-01-21,Frango,Alimentos Frescos,25.74,12,0.0,308.88,46,1756.94
2023-01-21,Carne bovina,Alimentos Frescos,31.63,6,0.0,189.78,30,2265.83
2023-01-21,Carne suína,Alimentos Frescos,34.79,7,0.0,243.53,33,2961.57
2023-01-21,Salmão,Alimentos Frescos,3.27,8,0.0,26.16,28,1957.56
2023-01-21,Tilápia,Alimentos Frescos,6.73,15,0.0,100.95,36,4055.62
2023-01-21,Atum,Alimentos Frescos,35.49,17,0.0,603.33,69,3951.85
2023-01-21,Pão francês,Alimentos Frescos,45.11,15,0.0,676.65,44,3976.26
2023-01-21,Pão integral,Alimentos Frescos,12.85,10,0.0,128.5,48,2448.61
2023-01-21,Croissants,Alimentos Frescos,45.05,11,0.0,495.54999999999995,70,4094.78
2023-01-21,Arroz,Produtos de Mercearia,43.69,6,0.0,262.14,21,1657.42
2023-01-21,Feijão,Produtos de Mercearia,7.06,9,0.0,63.54,58,1616.26
2023-01-21,Macarrão,Produtos de Mercearia,10.06,17,0.0,171.02,44,3066.95
2023-01-21,Óleo,Produtos de Mercearia,44.83,1,0.0,44.83,19,2149.28
2023-01-21,Azeite,Produtos de Mercearia,6.35,19,0.0,120.64999999999999,29,1307.32
2023-01-21,Farinha,Produtos de Mercearia,39.13,1,0.0,39.13,45,3838.89
2023-01-21,Leite,Laticínios e Ovos,40.39,14,0.0,565.46,73,3126.02
2023-01-21,Queijo,Laticínios e Ovos,12.42,11,0.0,136.62,28,3592.58
2023-01-21,Iogurte,Laticínios e Ovos,5.78,9,0.0,52.02,44,1959.3
2023-01-21,Manteiga,Laticínios e Ovos,15.08,18,0.0,271.44,48,1181.18
2023-01-21,Ovos,Laticínios e Ovos,33.93,3,0.0,101.78999999999999,36,1348.97
2023-01-21,Refrigerantes,Bebidas,6.44,14,0.0,90.16000000000001,41,1372.31
2023-01-21,Sucos,Bebidas,4.33,8,0.0,34.64,71,1383.31
2023-01-21,Água mineral,Bebidas,34.76,8,0.0,278.08,51,3160.0
2023-01-21,Cervejas,Bebidas,26.87,7,0.0,188.09,56,1033.13
2023-01-21,Vinhos,Bebidas,41.77,10,0.0,417.70000000000005,25,2361.78
2023-01-21,Detergentes,Produtos de Limpeza,47.05,11,0.0,517.55,26,4289.74
2023-01-21,Sabão em pó,Produtos de Limpeza,3.85,9,0.0,34.65,67,2908.29
2023-01-21,Amaciantes,Produtos de Limpeza,36.24,13,0.0,471.12,53,3363.38
2023-01-21,Limpadores multiuso,Produtos de Limpeza,35.97,15,0.0,539.55,51,2740.4
2023-01-21,Esponjas,Produtos de Limpeza,35.86,18,0.0,645.48,63,4453.28
2023-01-21,Shampoos,Produtos de Higiene Pessoal,24.53,2,0.0,49.06,36,3772.99
2023-01-21,Sabonetes,Produtos de Higiene Pessoal,14.26,18,0.0,256.68,47,3481.21
2023-01-21,Creme dental,Produtos de Higiene Pessoal,1.15,12,0.0,13.799999999999999,46,4720.69
2023-01-21,Desodorantes,Produtos de Higiene Pessoal,49.15,7,0.0,344.05,46,2410.91
2023-01-21,Papel higiênico,Produtos de Higiene Pessoal,34.06,2,0.0,68.12,64,1167.61
2023-01-21,Sorvetes,Congelados,48.21,9,0.0,433.89,34,4811.17
2023-01-21,Pizzas congeladas,Congelados,34.58,5,0.0,172.89999999999998,36,4885.97
2023-01-21,Vegetais congelados,Congelados,20.47,14,0.0,286.58,40,3253.13
2023-01-21,Pratos prontos congelados,Congelados,24.59,5,0.0,122.95,21,4958.47
2023-01-21,Frango empanado,Congelados,40.38,13,0.0,524.94,51,2191.46
2023-01-21,Ração para cães,Pet Shop,47.0,16,0.0,752.0,74,3993.41
2023-01-21,Ração para gatos,Pet Shop,10.18,12,0.0,122.16,43,3122.18
2023-01-21,Petiscos,Pet Shop,10.84,8,0.0,86.72,37,2562.51
2023-01-21,Brinquedos para pets,Pet Shop,48.46,17,0.0,823.82,22,2213.66
2023-01-21,Produtos de higiene para pets,Pet Shop,24.82,4,0.0,99.28,71,1269.73
2023-01-21,Panelas,Utilidades Domésticas,21.35,6,0.0,128.10000000000002,63,1215.61
2023-01-21,Talheres,Utilidades Domésticas,17.92,7,0.0,125.44000000000001,56,1135.38
2023-01-21,Copos,Utilidades Domésticas,43.72,16,0.0,699.52,41,1319.21
2023-01-21,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,37.45,16,0.0,599.2,26,3052.03
2023-01-22,Maçãs,Alimentos Frescos,21.83,4,0.0,87.32,26,2595.61
2023-01-22,Bananas,Alimentos Frescos,42.07,10,0.0,420.7,24,1496.4
2023-01-22,Laranjas,Alimentos Frescos,18.28,3,0.0,54.84,21,2138.0
2023-01-22,Tomates,Alimentos Frescos,30.46,10,0.0,304.6,68,4682.1
2023-01-22,Alface,Alimentos Frescos,19.06,18,0.0,343.08,66,4343.99
2023-01-22,Cenouras,Alimentos Frescos,29.49,17,0.0,501.33,43,2752.26
2023-01-22,Frango,Alimentos Frescos,15.52,10,0.0,155.2,47,3347.97
2023-01-22,Carne bovina,Alimentos Frescos,36.58,19,0.0,695.02,67,3780.94
2023-01-22,Carne suína,Alimentos Frescos,23.61,8,0.0,188.88,44,1260.75
2023-01-22,Salmão,Alimentos Frescos,45.81,6,0.0,274.86,49,1559.39
2023-01-22,Tilápia,Alimentos Frescos,2.7,15,0.0,40.5,44,4055.0
2023-01-22,Atum,Alimentos Frescos,23.43,15,0.0,351.45,43,1668.53
2023-01-22,Pão francês,Alimentos Frescos,17.48,12,0.0,209.76,37,2856.92
2023-01-22,Pão integral,Alimentos Frescos,30.59,18,0.0,550.62,41,2788.42
2023-01-22,Croissants,Alimentos Frescos,46.98,16,0.0,751.68,49,3860.59
2023-01-22,Arroz,Produtos de Mercearia,31.89,3,0.0,95.67,22,4564.28
2023-01-22,Feijão,Produtos de Mercearia,48.93,8,0.0,391.44,40,3542.57
2023-01-22,Macarrão,Produtos de Mercearia,14.0,16,0.0,224.0,25,3876.15
2023-01-22,Óleo,Produtos de Mercearia,36.69,18,0.0,660.42,72,4807.33
2023-01-22,Azeite,Produtos de Mercearia,30.75,18,0.0,553.5,60,2824.05
2023-01-22,Farinha,Produtos de Mercearia,17.68,2,0.0,35.36,27,3253.28
2023-01-22,Leite,Laticínios e Ovos,5.37,13,0.0,69.81,40,1736.28
2023-01-22,Queijo,Laticínios e Ovos,32.68,10,0.0,326.8,19,1881.66
2023-01-22,Iogurte,Laticínios e Ovos,47.85,17,0.0,813.45,64,2131.55
2023-01-22,Manteiga,Laticínios e Ovos,41.81,9,0.0,376.29,34,3425.19
2023-01-22,Ovos,Laticínios e Ovos,20.24,16,0.0,323.84,39,2311.82
2023-01-22,Refrigerantes,Bebidas,35.05,19,0.0,665.9499999999999,72,3134.72
2023-01-22,Sucos,Bebidas,46.72,11,0.0,513.92,62,2131.39
2023-01-22,Água mineral,Bebidas,7.05,11,0.0,77.55,48,2675.51
2023-01-22,Cervejas,Bebidas,39.54,3,0.0,118.62,66,3271.43
2023-01-22,Vinhos,Bebidas,34.2,10,0.0,342.0,51,1124.01
2023-01-22,Detergentes,Produtos de Limpeza,42.32,3,0.0,126.96000000000001,56,4613.46
2023-01-22,Sabão em pó,Produtos de Limpeza,5.09,4,0.0,20.36,33,3168.84
2023-01-22,Amaciantes,Produtos de Limpeza,3.91,18,0.0,70.38,62,3654.66
2023-01-22,Limpadores multiuso,Produtos de Limpeza,37.77,9,0.0,339.93,67,1358.74
2023-01-22,Esponjas,Produtos de Limpeza,28.13,7,0.0,196.91,63,1350.67
2023-01-22,Shampoos,Produtos de Higiene Pessoal,32.67,5,0.0,163.35000000000002,40,4242.7
2023-01-22,Sabonetes,Produtos de Higiene Pessoal,35.23,8,0.0,281.84,20,1907.56
2023-01-22,Creme dental,Produtos de Higiene Pessoal,7.05,16,0.0,112.8,41,4293.35
2023-01-22,Desodorantes,Produtos de Higiene Pessoal,1.59,15,0.0,23.85,37,3630.56
2023-01-22,Papel higiênico,Produtos de Higiene Pessoal,31.74,1,0.0,31.74,49,1796.89
2023-01-22,Sorvetes,Congelados,17.39,4,0.0,69.56,49,4839.74
2023-01-22,Pizzas congeladas,Congelados,7.97,9,0.0,71.73,42,2432.15
2023-01-22,Vegetais congelados,Congelados,40.3,10,0.0,403.0,45,2040.39
2023-01-22,Pratos prontos congelados,Congelados,38.04,13,0.0,494.52,52,3607.63
2023-01-22,Frango empanado,Congelados,10.12,19,0.0,192.27999999999997,69,4426.22
2023-01-22,Ração para cães,Pet Shop,16.44,2,0.0,32.88,56,1038.13
2023-01-22,Ração para gatos,Pet Shop,16.55,11,0.0,182.05,33,2830.95
2023-01-22,Petiscos,Pet Shop,31.31,10,0.0,313.09999999999997,37,3300.69
2023-01-22,Brinquedos para pets,Pet Shop,38.27,18,0.0,688.86,47,2271.31
2023-01-22,Produtos de higiene para pets,Pet Shop,24.46,11,0.0,269.06,62,1445.5
2023-01-22,Panelas,Utilidades Domésticas,25.8,3,0.0,77.4,30,2990.75
2023-01-22,Talheres,Utilidades Domésticas,12.91,15,0.0,193.65,19,1872.6
2023-01-22,Copos,Utilidades Domésticas,9.37,19,0.0,178.02999999999997,26,2614.09
2023-01-22,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,33.82,7,0.0,236.74,61,3320.94
2023-01-23,Maçãs,Alimentos Frescos,19.34,12,0.0,232.07999999999998,45,1440.02
2023-01-23,Bananas,Alimentos Frescos,34.84,9,0.0,313.56000000000006,36,3870.74
2023-01-23,Laranjas,Alimentos Frescos,37.62,5,0.0,188.1,22,4974.43
2023-01-23,Tomates,Alimentos Frescos,35.67,18,0.0,642.0600000000001,68,3612.31
2023-01-23,Alface,Alimentos Frescos,33.26,2,0.0,66.52,42,4721.4
2023-01-23,Cenouras,Alimentos Frescos,6.12,5,0.0,30.6,73,3988.58
2023-01-23,Frango,Alimentos Frescos,14.44,3,0.0,43.32,25,4043.04
2023-01-23,Carne bovina,Alimentos Frescos,1.96,1,0.0,1.96,52,3716.7
2023-01-23,Carne suína,Alimentos Frescos,24.43,5,0.0,122.15,36,3332.27
2023-01-23,Salmão,Alimentos Frescos,26.3,1,0.0,26.3,28,4110.67
2023-01-23,Tilápia,Alimentos Frescos,37.07,15,0.0,556.05,63,1040.23
2023-01-23,Atum,Alimentos Frescos,9.84,10,0.0,98.4,54,3552.76
2023-01-23,Pão francês,Alimentos Frescos,45.72,1,0.0,45.72,55,4323.99
2023-01-23,Pão integral,Alimentos Frescos,30.66,1,0.0,30.66,51,3971.85
2023-01-23,Croissants,Alimentos Frescos,2.88,16,0.0,46.08,73,3640.04
2023-01-23,Arroz,Produtos de Mercearia,30.71,19,0.0,583.49,49,3605.44
2023-01-23,Feijão,Produtos de Mercearia,40.71,15,0.0,610.65,36,4998.72
2023-01-23,Macarrão,Produtos de Mercearia,17.16,14,0.0,240.24,50,4365.34
2023-01-23,Óleo,Produtos de Mercearia,8.77,11,0.0,96.47,57,1667.1
2023-01-23,Azeite,Produtos de Mercearia,34.19,15,0.0,512.8499999999999,55,3151.41
2023-01-23,Farinha,Produtos de Mercearia,6.31,16,0.0,100.96,71,3995.86
2023-01-23,Leite,Laticínios e Ovos,31.57,14,0.0,441.98,70,4701.5
2023-01-23,Queijo,Laticínios e Ovos,20.61,9,0.0,185.49,59,1195.1
2023-01-23,Iogurte,Laticínios e Ovos,46.38,5,0.0,231.9,72,2775.79
2023-01-23,Manteiga,Laticínios e Ovos,31.29,1,0.0,31.29,40,1989.81
2023-01-23,Ovos,Laticínios e Ovos,3.49,10,0.0,34.900000000000006,61,2308.22
2023-01-23,Refrigerantes,Bebidas,25.02,17,0.0,425.34,58,3867.31
2023-01-23,Sucos,Bebidas,49.11,19,0.0,933.09,47,3948.2
2023-01-23,Água mineral,Bebidas,31.41,17,0.0,533.97,53,4828.54
2023-01-23,Cervejas,Bebidas,32.04,12,0.0,384.48,30,2195.75
2023-01-23,Vinhos,Bebidas,31.92,5,0.0,159.60000000000002,49,4928.2
2023-01-23,Detergentes,Produtos de Limpeza,12.83,1,0.0,12.83,21,1955.32
2023-01-23,Sabão em pó,Produtos de Limpeza,2.79,19,0.0,53.01,70,3375.24
2023-01-23,Amaciantes,Produtos de Limpeza,45.89,8,0.0,367.12,33,1474.72
2023-01-23,Limpadores multiuso,Produtos de Limpeza,38.86,17,0.0,660.62,63,2838.56
2023-01-23,Esponjas,Produtos de Limpeza,20.61,18,0.0,370.98,58,2478.98
2023-01-23,Shampoos,Produtos de Higiene Pessoal,17.27,17,0.0,293.59,23,1152.66
2023-01-23,Sabonetes,Produtos de Higiene Pessoal,32.83,5,0.0,164.14999999999998,22,2417.01
2023-01-23,Creme dental,Produtos de Higiene Pessoal,6.03,13,0.0,78.39,74,3182.36
2023-01-23,Desodorantes,Produtos de Higiene Pessoal,9.52,4,0.0,38.08,53,1680.89
2023-01-23,Papel higiênico,Produtos de Higiene Pessoal,28.28,9,0.0,254.52,65,1772.16
2023-01-23,Sorvetes,Congelados,48.14,17,0.0,818.38,48,3090.85
2023-01-23,Pizzas congeladas,Congelados,30.0,5,0.0,150.0,31,1231.95
2023-01-23,Vegetais congelados,Congelados,49.33,19,0.0,937.27,25,1887.94
2023-01-23,Pratos prontos congelados,Congelados,26.67,2,0.0,53.34,26,2468.59
2023-01-23,Frango empanado,Congelados,28.37,5,0.0,141.85,18,3318.71
2023-01-23,Ração para cães,Pet Shop,41.85,7,0.0,292.95,37,1358.58
2023-01-23,Ração para gatos,Pet Shop,48.31,18,0.0,869.58,22,2995.05
2023-01-23,Petiscos,Pet Shop,23.59,10,0.0,235.9,58,3710.38
2023-01-23,Brinquedos para pets,Pet Shop,47.07,4,0.0,188.28,51,2726.03
2023-01-23,Produtos de higiene para pets,Pet Shop,14.86,5,0.0,74.3,27,1755.51
2023-01-23,Panelas,Utilidades Domésticas,44.72,11,0.0,491.91999999999996,55,2035.66
2023-01-23,Talheres,Utilidades Domésticas,24.33,1,0.0,24.33,66,4768.27
2023-01-23,Copos,Utilidades Domésticas,28.93,9,0.0,260.37,47,3663.57
2023-01-23,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,13.55,16,0.0,216.8,25,3234.35
2023-01-24,Maçãs,Alimentos Frescos,46.04,18,0.0,828.72,63,3325.29
2023-01-24,Bananas,Alimentos Frescos,30.77,2,0.0,61.54,67,3575.11
2023-01-24,Laranjas,Alimentos Frescos,15.26,7,0.0,106.82,29,1307.78
2023-01-24,Tomates,Alimentos Frescos,36.81,15,0.0,552.1500000000001,63,4787.54
2023-01-24,Alface,Alimentos Frescos,2.45,19,0.0,46.550000000000004,66,4580.97
2023-01-24,Cenouras,Alimentos Frescos,41.62,1,0.0,41.62,37,4167.17
2023-01-24,Frango,Alimentos Frescos,12.76,14,0.0,178.64,38,2008.27
2023-01-24,Carne bovina,Alimentos Frescos,39.02,2,0.0,78.04,44,2862.18
2023-01-24,Carne suína,Alimentos Frescos,14.76,6,0.0,88.56,40,3409.94
2023-01-24,Salmão,Alimentos Frescos,49.92,11,0.0,549.12,28,1145.05
2023-01-24,Tilápia,Alimentos Frescos,8.95,19,0.0,170.04999999999998,44,1366.65
2023-01-24,Atum,Alimentos Frescos,5.65,13,0.0,73.45,29,3601.69
2023-01-24,Pão francês,Alimentos Frescos,42.86,9,0.0,385.74,70,1764.64
2023-01-24,Pão integral,Alimentos Frescos,33.49,4,0.0,133.96,45,2180.78
2023-01-24,Croissants,Alimentos Frescos,21.91,4,0.0,87.64,64,2345.42
2023-01-24,Arroz,Produtos de Mercearia,18.22,12,0.0,218.64,26,3149.09
2023-01-24,Feijão,Produtos de Mercearia,35.65,10,0.0,356.5,55,1908.52
2023-01-24,Macarrão,Produtos de Mercearia,1.0,10,0.0,10.0,31,1941.42
2023-01-24,Óleo,Produtos de Mercearia,35.08,10,0.0,350.79999999999995,40,3615.17
2023-01-24,Azeite,Produtos de Mercearia,8.31,8,0.0,66.48,49,4647.02
2023-01-24,Farinha,Produtos de Mercearia,35.43,6,0.0,212.57999999999998,56,1290.99
2023-01-24,Leite,Laticínios e Ovos,33.39,8,0.0,267.12,69,3950.16
2023-01-24,Queijo,Laticínios e Ovos,12.12,6,0.0,72.72,27,3140.77
2023-01-24,Iogurte,Laticínios e Ovos,27.91,5,0.0,139.55,55,3400.67
2023-01-24,Manteiga,Laticínios e Ovos,6.01,18,0.0,108.17999999999999,37,4566.51
2023-01-24,Ovos,Laticínios e Ovos,41.16,1,0.0,41.16,50,4915.1
2023-01-24,Refrigerantes,Bebidas,7.97,15,0.0,119.55,34,2710.83
2023-01-24,Sucos,Bebidas,35.04,8,0.0,280.32,68,4188.12
2023-01-24,Água mineral,Bebidas,22.8,9,0.0,205.20000000000002,32,4830.61
2023-01-24,Cervejas,Bebidas,44.05,10,0.0,440.5,30,4079.33
2023-01-24,Vinhos,Bebidas,33.42,7,0.0,233.94,24,3228.63
2023-01-24,Detergentes,Produtos de Limpeza,13.51,9,0.0,121.59,26,4790.29
2023-01-24,Sabão em pó,Produtos de Limpeza,43.11,14,0.0,603.54,69,2676.86
2023-01-24,Amaciantes,Produtos de Limpeza,23.7,4,0.0,94.8,55,3453.23
2023-01-24,Limpadores multiuso,Produtos de Limpeza,5.57,9,0.0,50.13,57,1519.56
2023-01-24,Esponjas,Produtos de Limpeza,2.58,13,0.0,33.54,60,2912.05
2023-01-24,Shampoos,Produtos de Higiene Pessoal,27.94,2,0.0,55.88,70,4766.07
2023-01-24,Sabonetes,Produtos de Higiene Pessoal,19.63,1,0.0,19.63,53,3257.56
2023-01-24,Creme dental,Produtos de Higiene Pessoal,42.62,11,0.0,468.82,45,4733.26
2023-01-24,Desodorantes,Produtos de Higiene Pessoal,16.6,2,0.0,33.2,49,3427.28
2023-01-24,Papel higiênico,Produtos de Higiene Pessoal,46.61,3,0.0,139.82999999999998,41,1598.66
2023-01-24,Sorvetes,Congelados,10.6,1,0.0,10.6,36,1483.53
2023-01-24,Pizzas congeladas,Congelados,18.16,5,0.0,90.8,66,1353.49
2023-01-24,Vegetais congelados,Congelados,14.84,18,0.0,267.12,71,3697.0
2023-01-24,Pratos prontos congelados,Congelados,34.4,3,0.0,103.19999999999999,41,3035.39
2023-01-24,Frango empanado,Congelados,31.69,15,0.0,475.35,45,3900.55
2023-01-24,Ração para cães,Pet Shop,48.76,19,0.0,926.4399999999999,53,1399.75
2023-01-24,Ração para gatos,Pet Shop,11.58,7,0.0,81.06,48,4548.95
2023-01-24,Petiscos,Pet Shop,21.18,8,0.0,169.44,63,2454.15
2023-01-24,Brinquedos para pets,Pet Shop,25.19,9,0.0,226.71,72,1921.48
2023-01-24,Produtos de higiene para pets,Pet Shop,7.47,3,0.0,22.41,64,3881.35
2023-01-24,Panelas,Utilidades Domésticas,17.57,18,0.0,316.26,69,3267.97
2023-01-24,Talheres,Utilidades Domésticas,46.39,12,0.0,556.6800000000001,69,3214.76
2023-01-24,Copos,Utilidades Domésticas,36.25,9,0.0,326.25,55,3953.48
2023-01-24,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,35.44,9,0.0,318.96,32,4904.84
2023-01-25,Maçãs,Alimentos Frescos,25.55,9,0.0,229.95000000000002,19,1656.22
2023-01-25,Bananas,Alimentos Frescos,34.4,6,0.0,206.39999999999998,41,1679.31
2023-01-25,Laranjas,Alimentos Frescos,43.1,13,0.0,560.3000000000001,37,1980.85
2023-01-25,Tomates,Alimentos Frescos,38.36,8,0.0,306.88,38,3883.47
2023-01-25,Alface,Alimentos Frescos,17.76,18,0.0,319.68,64,3980.88
2023-01-25,Cenouras,Alimentos Frescos,8.67,8,0.0,69.36,24,4846.15
2023-01-25,Frango,Alimentos Frescos,29.41,12,0.0,352.92,58,4584.17
2023-01-25,Carne bovina,Alimentos Frescos,22.45,19,0.0,426.55,56,2247.4
2023-01-25,Carne suína,Alimentos Frescos,43.51,11,0.0,478.60999999999996,25,3111.87
2023-01-25,Salmão,Alimentos Frescos,9.58,2,0.0,19.16,67,1630.33
2023-01-25,Tilápia,Alimentos Frescos,34.96,1,0.0,34.96,62,4349.62
2023-01-25,Atum,Alimentos Frescos,46.44,13,0.0,603.72,72,2984.32
2023-01-25,Pão francês,Alimentos Frescos,4.15,12,0.0,49.800000000000004,70,4911.47
2023-01-25,Pão integral,Alimentos Frescos,4.13,1,0.0,4.13,71,4355.21
2023-01-25,Croissants,Alimentos Frescos,2.98,18,0.0,53.64,42,2899.78
2023-01-25,Arroz,Produtos de Mercearia,22.87,8,0.0,182.96,34,1909.96
2023-01-25,Feijão,Produtos de Mercearia,38.03,8,0.0,304.24,58,3001.57
2023-01-25,Macarrão,Produtos de Mercearia,24.71,18,0.0,444.78000000000003,71,2288.29
2023-01-25,Óleo,Produtos de Mercearia,33.58,14,0.0,470.12,37,4326.51
2023-01-25,Azeite,Produtos de Mercearia,5.71,14,0.0,79.94,51,3847.08
2023-01-25,Farinha,Produtos de Mercearia,35.28,5,0.0,176.4,40,1835.51
2023-01-25,Leite,Laticínios e Ovos,32.18,2,0.0,64.36,19,4884.22
2023-01-25,Queijo,Laticínios e Ovos,49.62,9,0.0,446.58,67,3470.54
2023-01-25,Iogurte,Laticínios e Ovos,41.93,9,0.0,377.37,38,4426.92
2023-01-25,Manteiga,Laticínios e Ovos,37.48,14,0.0,524.7199999999999,51,3454.26
2023-01-25,Ovos,Laticínios e Ovos,35.2,16,0.0,563.2,37,2052.05
2023-01-25,Refrigerantes,Bebidas,17.51,3,0.0,52.53,74,2306.42
2023-01-25,Sucos,Bebidas,21.29,3,0.0,63.87,34,1833.72
2023-01-25,Água mineral,Bebidas,25.39,4,0.0,101.56,72,2539.67
2023-01-25,Cervejas,Bebidas,48.98,11,0.0,538.78,19,1023.58
2023-01-25,Vinhos,Bebidas,33.88,13,0.0,440.44000000000005,23,3646.28
2023-01-25,Detergentes,Produtos de Limpeza,25.78,11,0.0,283.58000000000004,50,2292.85
2023-01-25,Sabão em pó,Produtos de Limpeza,33.57,6,0.0,201.42000000000002,18,4926.98
2023-01-25,Amaciantes,Produtos de Limpeza,45.04,1,0.0,45.04,67,3873.06
2023-01-25,Limpadores multiuso,Produtos de Limpeza,36.4,10,0.0,364.0,62,2889.27
2023-01-25,Esponjas,Produtos de Limpeza,30.17,6,0.0,181.02,71,2585.1
2023-01-25,Shampoos,Produtos de Higiene Pessoal,42.78,7,0.0,299.46000000000004,74,4659.28
2023-01-25,Sabonetes,Produtos de Higiene Pessoal,23.66,17,0.0,402.22,33,1636.45
2023-01-25,Creme dental,Produtos de Higiene Pessoal,5.22,3,0.0,15.66,73,4009.12
2023-01-25,Desodorantes,Produtos de Higiene Pessoal,4.44,17,0.0,75.48,63,3115.11
